"dataset","system","mr_type","mr","sys_ref","TER","Bleu_1","Bleu_2","Bleu_3","Bleu_4","ROUGE_L","NIST","LEPOR","CIDEr","METEOR","sim.mr.sys","lev.dist","sys.read.flesch","sys.cpw","sys.ref.len","sys.wps","sys.sps","sys.spw","sys.n.poly","sys.pspw","n.misspel","parser.sc.mean","parser.sc.max","informativeness","naturalness","quality","domain","inf_bin","nat_bin","qual_bin","inf_bin2","nat_bin2","qual_bin2"
"SFRES","LOLS","inform","inform(type=restaurant,count='51',good_for_meal=dinner,price_range=expensive)","there are 51 expensively priced restaurants which do a good dinner service.",0.648648649,0.666666667,0.603022689,0.525907179,0.424012535,0.5,4.5353,0.284861616,2.434748031,0.338821522,0.79918855,69,57.2336363636,5.25,63,12,18,1.5,2,0.167,0,-96.4022201896,-96.4022201896,5,6,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform","inform(type=restaurant,count='54',kids_allowed=yes,price_range=cheap)","there are 54 cheap restaurants where kids are allowed.",0.495412844,0.795412726,0.596559544,0.449774542,0.341306535,0.687600644,7.5854,0.289522271,2.396523472,0.424731461,0.8024233,55,82.39,5,45,9,11,1.222,1,0.111,0,-71.9211944938,-71.9211944938,6,5.5,4.5,"REST","good","good","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform","inform(type=restaurant,count='6',food=korean,kids_allowed=yes,price_range=dont_care)","there are 6 korean restaurants at various price ranges and allow kids.",0.714285714,0.325520502,0.222579024,0.140349221,0.0000203,0.37195122,3.0302,0.186768249,1.170498489,0.212456472,0.69217634,66,57.2336363636,4.833,58,12,18,1.5,3,0.25,0,-99.1804870963,-99.1804870963,6,5,5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform","inform(type=restaurant,count='77',kids_allowed=no,price_range=moderate)","77 restaurants do not allow kids in the moderate range.",0.3125,0.654984602,0.545820502,0.450564897,0.321609435,0.715542522,2.1874,0.107759403,1.561470538,0.444101168,0.84534657,48,66.1,4.5,45,10,14,1.4,2,0.2,0,-71.5378784537,-71.5378784537,2,2,2,"REST","bad","bad","bad","Bad","Bad","Bad"
"SFRES","LOLS","inform","inform(type=restaurant,count='7',food=japanese,price_range=cheap)","there are 7 japanese restaurants in the cheap price range.",0.666666667,0.452418709,0.301612473,0.21750023,0.000034,0.472136223,5.8423,0.359949803,2.403416012,0.205335602,0.8607954,48,75.5,4.8,48,10,13,1.3,2,0.2,0,-73.5277542472,-73.5277542472,6,6,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform","inform(type=restaurant,count='89',good_for_meal=dinner,kids_allowed=yes)","there are 89 result for a place with a good dinner that allows kids.",0.291666667,0.928571428,0.845154255,0.780896666,0.713895785,0.82247191,4.7881,0.230962233,2.346830653,0.484548703,0.73969483,55,89.5169230769,3.857,54,14,16,1.143,0,0,0,-95.3771881461,-95.3771881461,6,6,5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform","inform(type=restaurant,count='89',good_for_meal=dinner,kids_allowed=yes)","there are 89 result for a restaurant with a good dinner that allows kids.",0.21875,0.928571428,0.9258201,0.922758844,0.919322715,0.891011236,5.082,0.173784997,2.670512297,0.600155821,0.8327298,57,76.5015384615,4.214,59,14,18,1.286,1,0.071,0,-96.7703079581,-96.7703079581,5,5,5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform","inform(type=restaurant,count='94',kids_allowed=yes)","there are 94 restaurants that allow kids area children.",0.454545455,0.666666667,0.5,0.329316878,0.0000494,0.596285435,3.8744,0.280495379,1.988486704,0.399733256,0.76460326,38,50.665,5.111,46,9,14,1.556,2,0.222,0,-76.2287887931,-76.2287887931,6,3,3,"REST","good","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area='bayview heights')","i regret that there are no restaurants near the bayview heights.",0.430463576,0.7,0.623609564,0.579337774,0.537284966,0.660990712,3.9025,0.223324458,1.233782142,0.443411863,0.5791479,42,80.3063636364,4.818,53,11,15,1.364,1,0.091,1,-94.1559204459,-94.1559204459,5,4,5,"REST","good","avg","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area=embarcadero,kids_allowed=yes,price_range=expensive)","i but.",2.133333333,0.03030303,0.000000001,3.13E-012,1.79E-013,0.044688645,0.2635,0.011755308,0.0000734,0.012718601,0,70,120.205,2,4,2,2,1,0,0,0,-33.3695898056,-33.3695898056,1,1,1,"REST","bad","bad","bad","Bad","Bad","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(area='lower pacific heights',good_for_meal=brunch)","i regret that there are no restaurants in lower pacific heights that are good for brunch.",1,0.428571429,0.36313652,0.280110594,0.211421417,0.543026706,3.474,0.236244865,1.539295782,0.314949912,0.7576608,52,74.27,4.562,73,16,22,1.375,2,0.125,0,-127.8890900016,-127.8890900016,6,5,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area='martin luther king square')","i regret that there are no restaurants near the martin luther king square.",0.710526316,0.7,0.557773351,0.426859722,0.324667915,0.516949153,4.1136,0.26376954,0.865526413,0.270928127,0.5833197,42,76.5015384615,4.692,61,13,18,1.385,1,0.077,0,-118.4840759635,-118.4840759635,5.5,5,5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area='outer richmond',price_range=expensive)","zero restaurants in the outer richmond area in the expensive price range.",0.608695652,0.692091261,0.68862211,0.65482387,0.632772658,0.704749679,7.2518,0.246312441,3.252967764,0.450828171,0.7051027,45,46.605,5.083,61,12,21,1.75,3,0.25,0,-90.5467972159,-90.5467972159,5,4,5,"REST","good","avg","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area='pacific heights',price_range=expensive)","zero restaurants in the pacific heights area in the expensive price range.",0.461538462,0.818181818,0.70064905,0.602013438,0.483269783,0.646357616,5.0906,0.31320086,1.802191048,0.375794412,0.7051027,45,46.605,5.167,62,12,21,1.75,4,0.333,0,-92.1072143912,-92.1072143912,5,4,4.5,"REST","good","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area='potrero hill')","i regret that there are no restaurants near the potrero hill.",0.760869565,0.6,0.365148372,0.255436477,0.0000393,0.486055777,3.5078,0.093049364,0.832455969,0.371139018,0.5731297,42,72.6154545455,4.545,50,11,16,1.455,2,0.182,1,-92.8488678336,-92.8488678336,6,6,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(area=tenderloin)","i regret that there are no restaurants near the tenderloin.",0.720720721,0.8,0.596284794,0.446288633,0.0000597,0.6,5.157,0.259689763,1.742054519,0.349396476,0.45127928,41,69.785,4.9,49,10,15,1.5,2,0.2,0,-80.7924103141,-80.7924103141,6,5.5,5.5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=afghan,good_for_meal=lunch)","unfortunately 0 restaurants serve afghan for lunch.",0.75862069,0.262771029,0.179506787,0.00000133,3.84E-009,0.449189985,1.7897,0.109823601,0.998170362,0.265272458,0.45035332,39,17.445,6.286,44,7,13,1.857,2,0.286,0,-78.0316299796,-78.0316299796,5,4.5,4.5,"REST","good","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=asian,good_for_meal=lunch)","unfortunately 0 restaurants serve asian for lunch.",0.75,0.349672614,0.16890792,0.00000141,4.3E-009,0.50247117,3.8953,0.192894922,1.318268746,0.238298946,0.45035332,37,17.445,6.143,43,7,13,1.857,2,0.286,0,-78.0316299796,-78.0316299796,5.5,6,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=cafes,area='presidio heights')","i did not find any restaurants in the presidio heights area that serve cafes.",1.3,0.230769231,4.39E-009,1.2E-011,6.47E-013,0.17810219,1.6551,0.123464279,0.786316279,0.131147541,0.6998605,56,53.6392857143,4.5,63,14,23,1.643,3,0.214,0,-120.9246124625,-120.9246124625,6,6,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=cafes,near='russian hill')","i have not found any restaurants with cafes food in russian hill.",0.952380952,0.181818182,0.134839972,0.00000126,0.000000004,0.192125984,2.2925,0.08560712,0.960837964,0.16752572,0.7574793,43,74.805,4.417,53,12,17,1.417,1,0.083,0,-109.136602819,-109.136602819,3,3,4,"REST","avg","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=chinese,near=chinatown,price_range=moderate)","unfortunately 0 restaurants serve chinese restarnauts moderate that chinatown.",0.88,0.35588329,0.000000006,1.6E-011,8.59E-013,0.264069264,2.7718,0.168669382,0.983860852,0.169014085,0.39735758,59,-23.36,7.667,69,9,21,2.333,5,0.556,2,-108.9837631583,-108.9837631583,1,1,1,"REST","bad","bad","bad","Bad","Bad","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(food='ethnic food',price_range=expensive)","unfortunately 0 restaurants serve ethnic food are expensive.",0.857142857,0.267630714,0.143054634,0.00000122,3.74E-009,0.273952096,2.0617,0.11318323,1.107466353,0.206004053,0.47745037,41,6.3585714286,6.5,52,8,16,2,3,0.375,0,-80.7017959952,-80.7017959952,3,3,3,"REST","avg","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=french,good_for_meal=brunch)","unfortunately 0 restaurants serve french for brunch.",0.740740741,0.484044104,0.301854533,0.00000218,6.17E-009,0.449189985,2.0478,0.143202461,1.156831197,0.265272458,0.40144184,38,31.545,6.429,45,7,12,1.714,2,0.286,0,-82.767172277,-82.767172277,4,5,4.5,"REST","avg","good","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=french,kids_allowed=yes)","there are 0 restaurants that allow kids, and serve french.",1,0.148163644,3.49E-009,1.04E-011,5.88E-013,0.084958217,1.7086,0.054675738,0.421745091,0.191625251,0.4982997,49,84.9,4.7,47,10,12,1.2,1,0.1,0,-92.7479996085,-92.7479996085,3,3.5,4.5,"REST","avg","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food='gluten free',price_range=cheap)","unfortunately 0 restaurants serve gluten free are cheap.",0.75,0.343644639,0.183685786,0.00000157,4.8E-009,0.30704698,4.2315,0.176360902,1.795914433,0.257602846,0.43934816,40,30.53,6,48,8,14,1.75,2,0.25,0,-89.126722753,-89.126722753,5.5,3.5,2,"REST","good","avg","bad","Good+Avg","Good+Avg","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(food=steak,price_range=cheap)","unfortunately 0 restaurants serve steak are cheap.",0.857142857,0.279738091,0.151075836,0.00000131,4.07E-009,0.200988468,1.9137,0.092050676,1.282205298,0.21630212,0.3560348,35,31.545,6.143,43,7,12,1.714,2,0.286,0,-75.800878942,-75.800878942,4,1.5,1.5,"REST","avg","bad","bad","Good+Avg","Bad","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(food=thai,good_for_meal=breakfast)","unfortunately 0 restaurants serve thai for breakfast.",0.8,0.32269607,0.174275796,0.00000151,4.69E-009,0.320490368,2.6241,0.078714021,0.743054354,0.181935109,0.4481824,37,17.445,6.571,46,7,13,1.857,2,0.286,0,-78.0984711051,-78.0984711051,6,4.5,5.5,"REST","good","avg","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(food=thai,near='inner richmond',kids_allowed=no)","i have not found any restaurants with thai and restaurants that do allow kids that are inner richmond.",0.823529412,0.411764706,0.160422237,0.0000012,3.33E-009,0.243756244,3.2991,0.308386328,0.972807536,0.230355321,0.60887223,79,66.365,4.667,84,18,26,1.444,2,0.111,0,-152.0495972037,-152.0495972037,3,2,2,"REST","avg","bad","bad","Good+Avg","Bad","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(good_for_meal=breakfast,food=shanghainese)","unfortunately 0 restaurants serve shanghainese for breakfast.",0.692307692,0.465313612,0.317869712,0.00000236,6.8E-009,0.342056075,3.2003,0.104574095,1.185559659,0.265272458,0.4481824,48,-10.755,7.714,54,7,15,2.143,3,0.429,1,-79.1645950675,-79.1645950675,3,5,3,"REST","avg","good","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(good_for_meal=dinner,food=shanghainese)","unfortunately 0 restaurants serve shanghainese for dinner.",0.666666667,0.6191985,0.422993103,0.00000314,9.05E-009,0.39524838,3.5616,0.104574095,1.133882977,0.265272458,0.44953284,44,-10.755,7.286,51,7,15,2.143,3,0.429,1,-78.5196518302,-78.5196518302,6,6,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(good_for_meal=lunch,food=afghan)","unfortunately 0 restaurants serve afghan for lunch.",0.785714286,0.349672614,0.238871871,0.00000177,5.11E-009,0.269513991,2.4846,0.104574095,1.209256503,0.265272458,0.45035332,43,17.445,6.286,44,7,13,1.857,2,0.286,0,-78.0316299796,-78.0316299796,6,4.5,5,"REST","good","avg","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(kids_allowed=no,area='opera plaza')","i regret that there are 0 restaurants in opera plaza that do not allow kids.",0.857142857,0.357142857,0.234403615,0.166053916,0.0000254,0.357142857,2.5529,0.329146588,0.870703243,0.232336821,0.5930489,59,65.725,4.067,61,15,21,1.4,2,0.133,0,-124.0488190055,-124.0488190055,3,2,2,"REST","avg","bad","bad","Good+Avg","Bad","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(kids_allowed=yes,food=basque)","there are 0 restaurants that allow kids, and serve basque.",0.545454545,0.6,0.447213595,0.292401774,0.0000435,0.5,4.9626,0.340687142,1.668471277,0.335501434,0.4982997,42,84.9,4.7,47,10,12,1.2,1,0.1,0,-90.3408340812,-90.3408340812,5.5,5,4.5,"REST","good","good","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(kids_allowed=yes,food=lounge)","there are 0 restaurants that allow kids, and serve lounge.",0.571428571,0.6,0.447213595,0.292401774,0.0000435,0.5,5.034,0.334816786,1.730152768,0.350088453,0.4982997,42,84.9,4.7,47,10,12,1.2,1,0.1,0,-88.2759537101,-88.2759537101,5,3,2,"REST","good","avg","bad","Good+Avg","Good+Avg","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(kids_allowed=yes,food=moroccan)","there are 0 restaurants that allow kids, and serve moroccan.",0.8,0.296327288,0.156178194,0.00000131,3.93E-009,0.339832869,2.8933,0.142210107,0.802630888,0.218720953,0.4982997,42,66.1,4.9,49,10,14,1.4,2,0.2,0,-90.1760086417,-90.1760086417,6,5,6,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(near=chinatown,area='opera plaza')","i regret that there are no restaurants in opera plaza chinatown.",0.75,0.409365376,0.192976689,0.00000156,4.59E-009,0.357771261,2.8377,0.281787817,0.833761164,0.154665181,0.6676777,45,49.5427272727,4.818,53,11,19,1.727,3,0.273,1,-102.2641510367,-102.2641510367,5,4,4,"REST","good","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(near=chinatown,price_range=expensive)","there are no expensively priced restaurants near chinatown.",0.571428571,0.5,0.377964473,0.00000288,8.31E-009,0.5,4.5468,0.170934847,1.194211551,0.249503497,0.58199626,52,40.09,6.375,51,8,15,1.875,3,0.375,1,-72.639097631,-72.639097631,4,5,5,"REST","avg","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(near='inner richmond',good_for_meal=lunch,kids_allowed=no)","i am sorry i did not find any restaurants near inner richmond, and good for lunch with kids not allowed.",0.311111111,0.80534156,0.750862157,0.689894998,0.638541424,0.842404549,9.2003,0.461421764,5.21967539,0.531536053,0.75912064,64,72.325,4.15,83,20,27,1.35,1,0.05,0,-185.5939087272,-185.5939087272,3,4,2,"REST","avg","avg","bad","Good+Avg","Good+Avg","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(near='laurel heights',price_range=expensive)","there are no expensively priced restaurants near laurel heights.",0.818181818,0.292050294,5.7E-009,1.62E-011,9E-013,0.326785714,3.1288,0.202446063,0.379036426,0.296494303,0.65041375,54,56.7,6.111,55,9,15,1.667,2,0.222,0,-82.7975754142,-82.7975754142,3,5,5,"REST","avg","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(price_range=expensive,area='bernal heights')","zero restaurants in the bernal heights area in the expensive price range.",0.545454545,0.818181818,0.809039835,0.79848197,0.786075302,0.704749679,1.5665,0.444892114,2.579471306,0.423009373,0.7051027,59,53.655,5.083,61,12,20,1.667,3,0.25,1,-92.156385839,-92.156385839,5,4,5,"REST","good","avg","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_no_match","inform_no_match(price_range=expensive,food=cambodian)","unfortunately 0 restaurants serve cambodian are expensive.",0.866666667,0.210216823,0.11353006,0.000000982,3.06E-009,0.179675994,1.4935,0.049517538,0.934008578,0.162681986,0.34599167,47,-24.855,7.286,51,7,16,2.286,4,0.571,1,-76.0709061027,-76.0709061027,4,1.5,2,"REST","avg","bad","bad","Good+Avg","Bad","Bad"
"SFRES","LOLS","inform_no_match","inform_no_match(price_range=expensive,good_for_meal=breakfast)","there are no restaurants in the expensive price range that are good for breakfast.",0.333333333,0.928571429,0.88640526,0.838382049,0.78254229,0.891011236,2.0986,0.543242156,2.927654598,0.548124753,0.83049566,55,77.8107142857,4.857,68,14,19,1.357,2,0.143,0,-89.6416916251,-89.6416916251,5,5,5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_only_match","inform_only_match(name='aperto restaurant and pera',near='potrero hill',kids_allowed='yes',price_range='moderate')","just aperto restaurant and pera near potrero hill that allow kids, and are moderately priced.",0.352941176,0.682161478,0.58416819,0.50193046,0.445912681,0.738896366,7.7665,0.146644834,2.308406975,0.434791001,0.8321603,62,44.97,5.133,77,15,26,1.733,4,0.267,3,-145.7835893631,-145.7835893631,6,5.5,5,"REST","good","good","good","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_only_match","inform_only_match(name='beijing restaurant',near='mission terrace')","just beijing restaurant near mission terrace.",0.8,0.143252398,3.7E-009,1.25E-011,8.66E-013,0.287735849,1.0914,0.058410304,0.126940029,0.198895028,0.8006787,29,45.645,6.5,39,6,11,1.833,1,0.167,1,-72.208843708,-72.208843708,5.5,3.5,4.5,"REST","good","avg","avg","Good+Avg","Good+Avg","Good+Avg"
"SFRES","LOLS","inform_only_match","inform_only_match(name='bund shanghai restaurant',food=shanghainese)","no place other than bund shanghai restaurant that serves shanghainese food.",0.677966102,1,1,1,1,0.717647059,3.4399,0.25511517,2.390927248,0.423778481,0.58835804,40,64.9245454545,5.818,64,11,17,1.545,2,0.182,1,-115.0665344596,-115.0665344596,4,2,2.5,"REST","avg","bad","avg","Good+Avg","Bad","Good+Avg"
"SFRES","LOLS","inform_only_match","inform_only_match(name='dosa on fillmore and kiss seafood',price_range='expensive',near='lower pacific heights')","there is no place other than dosa on fillmore and kiss seafood that are expensive near to lower pacific heights.",1,0.307692308,5.06E-009,1.33E-011,6.95E-013,0.338418863,1.9795,0.279972618,0.348088773,0.209255533,0.7320937,47,63.865,4.6,92,20,29,1.45,2,0.1,2,-167.2081055045,-167.2081055045,5,4.5,5,"REST","good","avg","good","Good+Avg","Good+Avg","Good+Avg"
